run_id,paired_group,pair_group_id,comparison_arm,campaign,date,data_origin,model,target_prr,mean_bad_burst,p_gb,p_bg,forced_loss,forced_loss_mode,forced_loss_layer,forced_loss_after_radio_channel,forced_loss_source_id,forced_loss_destination_id,forced_loss_target_tag,forced_loss_last_sequence,rfrag_fragment_size,variant,variant_name,kem_level,seed,repetition,timeout_s,mac_max_retries,max_application_retries,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parsed_until_line,parser_stop_reason,parse_status,result_class,result_basis,parser_warnings,cooja_exit_code,cooja_timed_out,run_success,exchange_success,client_success,server_success,server_completion_observed,client_server_disagreement,latency_ms,application_retries,selective_fragment_retransmissions,selective_fragment_retransmissions_scope,rfrag_retransmissions,rfrag_rto_expired,rfrag_null_ack_rx,rfrag_partial_ack_rx,rfrag_ack_tx,client_data_frag_tx,server_data_frag_tx,total_fragments_tx,fragments_tx_scope,forced_loss_injection_count,forced_loss_armed_count,forced_loss_applied_count,forced_loss_application,forced_loss_validation,client_pk_size,client_ct_size,client_pk_frags_expected,client_ct_frags_expected,client_app_attempts,client_app_retries,client_app_timeouts,client_rtt_valid,client_rtt_ticks,client_rtt_ms,client_elapsed_ticks,client_elapsed_ms,client_net_datagram_tx,client_net_datagram_rx_complete,client_net_data_frag_tx,client_net_data_frag_rx,client_net_data_bytes_tx,client_net_data_bytes_rx,client_net_rfrag_retx_tx,client_net_rfrag_ack_tx,client_net_rfrag_ack_rx,client_net_rto_expired,client_net_null_ack_rx,client_net_partial_ack_rx,client_net_full_ack_rx,server_end_reason,server_pk_valid_rx,server_pk_duplicate_rx,server_pk_invalid_rx,server_ct_tx,server_last_one_way_ms,server_net_datagram_tx,server_net_datagram_rx_complete,server_net_data_frag_tx,server_net_data_frag_rx,server_net_data_bytes_tx,server_net_data_bytes_rx,server_net_rfrag_retx_tx,server_net_rfrag_ack_tx,server_net_rfrag_ack_rx,server_net_rto_expired,client_application_retries,client_client_success,client_config_ack_first,client_config_app_retry,client_config_client_result_fallback_ticks,client_config_forced_loss,client_config_forced_loss_layer,client_config_idle_ack,client_config_kem,client_config_kem_name,client_config_max_app_retries,client_config_rfrag,client_config_role,client_config_route_acquisition_timeout_ticks,client_config_seed,client_config_variant,client_config_variant_name,client_forced_loss,client_forced_loss_layer,client_kem,client_kem_name,client_latency_ms,client_net_ctx_active_now,client_net_ctx_active_peak,client_net_ctx_alloc_fail,client_net_ctx_complete,client_net_ctx_create,client_net_ctx_ticks_closed,client_net_ctx_timeout_complete,client_net_ctx_timeout_incomplete,client_net_idle_ack_tx,client_net_kem,client_net_rfrag_ack_tx_ok,client_net_rfrag_full_ack_tx_done,client_net_rfrag_full_ack_tx_ok,client_net_role,client_net_seed,client_net_selective_fragment_retransmissions,client_net_variant,client_role,client_run_success,client_seed,client_seq,client_variant,client_variant_name,server_config_ack_first,server_config_app_retry,server_config_forced_loss,server_config_forced_loss_layer,server_config_idle_ack,server_config_kem,server_config_kem_name,server_config_rfrag,server_config_role,server_config_seed,server_config_variant,server_config_variant_name,server_forced_loss,server_forced_loss_layer,server_kem,server_kem_name,server_last_one_way_ticks,server_last_seq,server_net_ctx_active_now,server_net_ctx_active_peak,server_net_ctx_alloc_fail,server_net_ctx_complete,server_net_ctx_create,server_net_ctx_ticks_closed,server_net_ctx_timeout_complete,server_net_ctx_timeout_incomplete,server_net_idle_ack_tx,server_net_kem,server_net_null_ack_rx,server_net_partial_ack_rx,server_net_rfc4944_final_tx_done,server_net_rfc4944_final_tx_ok,server_net_rfrag_ack_tx_done,server_net_rfrag_ack_tx_ok,server_net_rfrag_full_ack_rx,server_net_rfrag_full_ack_tx_done,server_net_rfrag_full_ack_tx_ok,server_net_role,server_net_seed,server_net_selective_fragment_retransmissions,server_net_variant,server_role,server_seed,server_server_success,server_variant,server_variant_name
A-kem768-gilbert-prr0p85-L10-rep18-seed200018-v1,A-kem768-gilbert-prr0p85-L10-rep18-seed200018,A-kem768-gilbert-prr0p85-L10-rep18-seed200018,B1,A_B1_VS_B2,2026-08-18T13:11:48+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200018,18,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep18-seed200018-v1/cooja.log,50dfa2ae7a24dac9851c76501299dd5cf95200ef2884a780edc09e92543e719f,9007,87,87,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,1184,1088,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200018,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200018,0,1,client,0,200018,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200018,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,server,200018,0,1,server,200018,0,1,B1_RFC4944_NO_RECOVERY
A-kem768-gilbert-prr0p85-L10-rep18-seed200018-v2,A-kem768-gilbert-prr0p85-L10-rep18-seed200018,A-kem768-gilbert-prr0p85-L10-rep18-seed200018,B2,A_B1_VS_B2,2026-08-18T13:11:50+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200018,18,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep18-seed200018-v2/cooja.log,9c881ea65725bdafa80d1db8cc8816f8a05f158659f63b6f7a48223623c6a728,9241,89,89,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,1184,1088,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200018,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200018,0,2,client,0,200018,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200018,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,server,200018,0,2,server,200018,0,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep19-seed200019-v1,A-kem768-gilbert-prr0p85-L10-rep19-seed200019,A-kem768-gilbert-prr0p85-L10-rep19-seed200019,B1,A_B1_VS_B2,2026-08-18T13:11:53+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200019,19,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep19-seed200019-v1/cooja.log,f91807032b67c695f1de2e0be2f703e6dbcd42ad7529974f7a03178977a5661e,12224,129,126,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,756,0,,client_only_available,,,,,,13,,,client_only_available,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,756,756,756,756,1,1,13,12,1266,1165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200019,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,756,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200019,0,1,client,1,200019,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200019,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem768-gilbert-prr0p85-L10-rep19-seed200019-v2,A-kem768-gilbert-prr0p85-L10-rep19-seed200019,A-kem768-gilbert-prr0p85-L10-rep19-seed200019,B2,A_B1_VS_B2,2026-08-18T13:11:55+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200019,19,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep19-seed200019-v2/cooja.log,9b911047ed7103c3d454f2f497ff1d38eaa03d18f9421aae533d8bb768abd86c,16856,168,165,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,794,0,0,both_motes,0,0,0,0,2,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,794,794,795,795,1,1,13,12,1280,1178,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,374,1,1,12,13,1178,1280,0,1,1,0,0,1,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200019,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,794,1,1,0,1,1,0,0,0,0,768,1,1,1,client,200019,0,2,client,1,200019,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200019,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,374,0,1,1,0,1,1,0,0,0,0,768,0,0,0,0,1,1,1,1,1,server,200019,0,2,server,200019,1,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep20-seed200020-v1,A-kem768-gilbert-prr0p85-L10-rep20-seed200020,A-kem768-gilbert-prr0p85-L10-rep20-seed200020,B1,A_B1_VS_B2,2026-08-18T13:11:57+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200020,20,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep20-seed200020-v1/cooja.log,6ef22b156051a9560c2b41b6706d023d960e30c986e5ffc1b654e4c2c642cd9e,12215,129,126,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,673,0,,client_only_available,,,,,,13,,,client_only_available,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,673,673,673,673,1,1,13,12,1266,1165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200020,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,673,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200020,0,1,client,1,200020,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200020,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem768-gilbert-prr0p85-L10-rep20-seed200020-v2,A-kem768-gilbert-prr0p85-L10-rep20-seed200020,A-kem768-gilbert-prr0p85-L10-rep20-seed200020,B2,A_B1_VS_B2,2026-08-18T13:11:59+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200020,20,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep20-seed200020-v2/cooja.log,79b5bdaf006c77284b06ce9ca997d39381eccb682aa6f7f355b10dbbf969ea40,16847,168,165,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,706,0,0,both_motes,0,0,0,0,2,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,706,706,707,707,1,1,13,12,1280,1178,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,352,1,1,12,13,1178,1280,0,1,1,0,0,1,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200020,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,706,1,1,0,1,1,0,0,0,0,768,1,1,1,client,200020,0,2,client,1,200020,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200020,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,352,0,1,1,0,1,1,0,0,0,0,768,0,0,0,0,1,0,1,1,0,server,200020,0,2,server,200020,1,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep21-seed200021-v1,A-kem768-gilbert-prr0p85-L10-rep21-seed200021,A-kem768-gilbert-prr0p85-L10-rep21-seed200021,B1,A_B1_VS_B2,2026-08-18T13:12:01+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200021,21,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep21-seed200021-v1/cooja.log,ffb21aca17f2b45d7f9425205af4570b2210422635b0484e481baecaf7c10f25,12215,129,126,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,595,0,,client_only_available,,,,,,13,,,client_only_available,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,595,595,595,595,1,1,13,12,1266,1165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200021,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,595,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200021,0,1,client,1,200021,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200021,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem768-gilbert-prr0p85-L10-rep21-seed200021-v2,A-kem768-gilbert-prr0p85-L10-rep21-seed200021,A-kem768-gilbert-prr0p85-L10-rep21-seed200021,B2,A_B1_VS_B2,2026-08-18T13:12:03+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200021,21,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep21-seed200021-v2/cooja.log,6f03030f523b628fc7c83f726c3aea44844632b45129a859d2b5780b7d69e070,16847,168,165,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,627,0,0,both_motes,0,0,0,0,2,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,627,627,628,628,1,1,13,12,1280,1178,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,353,1,1,12,13,1178,1280,0,1,1,0,0,1,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200021,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,627,1,1,0,1,1,0,0,0,0,768,1,1,1,client,200021,0,2,client,1,200021,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200021,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,353,0,1,1,0,1,1,0,0,0,0,768,0,0,0,0,1,1,1,1,1,server,200021,0,2,server,200021,1,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep22-seed200022-v1,A-kem768-gilbert-prr0p85-L10-rep22-seed200022,A-kem768-gilbert-prr0p85-L10-rep22-seed200022,B1,A_B1_VS_B2,2026-08-18T13:12:05+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200022,22,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep22-seed200022-v1/cooja.log,ab1809a8356062dda74e8436fe7861112e2fb160728e0d132a8ebe2d93d5e6de,13296,136,136,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,1184,1088,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200022,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200022,0,1,client,0,200022,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200022,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,server,200022,0,1,server,200022,0,1,B1_RFC4944_NO_RECOVERY
A-kem768-gilbert-prr0p85-L10-rep22-seed200022-v2,A-kem768-gilbert-prr0p85-L10-rep22-seed200022,A-kem768-gilbert-prr0p85-L10-rep22-seed200022,B2,A_B1_VS_B2,2026-08-18T13:12:07+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200022,22,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep22-seed200022-v2/cooja.log,c26de428e874ea0eab153c895e50c1d09d452025f1101382c765dea8f5b49303,13530,138,138,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,1184,1088,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200022,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200022,0,2,client,0,200022,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200022,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,server,200022,0,2,server,200022,0,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep23-seed200023-v1,A-kem768-gilbert-prr0p85-L10-rep23-seed200023,A-kem768-gilbert-prr0p85-L10-rep23-seed200023,B1,A_B1_VS_B2,2026-08-18T13:12:09+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200023,23,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep23-seed200023-v1/cooja.log,f8fee760829be64d905f4b8bf7f6f5214a17d9050d269c59c8aa997c0714febb,12147,128,125,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,633,0,,client_only_available,,,,,,13,,,client_only_available,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,633,633,633,633,1,1,13,12,1266,1165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200023,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,633,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200023,0,1,client,1,200023,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200023,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem768-gilbert-prr0p85-L10-rep23-seed200023-v2,A-kem768-gilbert-prr0p85-L10-rep23-seed200023,A-kem768-gilbert-prr0p85-L10-rep23-seed200023,B2,A_B1_VS_B2,2026-08-18T13:12:11+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200023,23,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep23-seed200023-v2/cooja.log,943e232f834273f58418f451d9a7cb9f5011b318abaa0392414ea2352341a91a,16779,167,164,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,676,0,0,both_motes,0,0,0,0,2,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,676,676,677,677,1,1,13,12,1280,1178,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,309,1,1,12,13,1178,1280,0,1,1,0,0,1,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200023,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,676,1,1,0,1,1,0,0,0,0,768,1,1,1,client,200023,0,2,client,1,200023,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200023,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,309,0,1,1,0,1,1,0,0,0,0,768,0,0,0,0,1,1,1,1,1,server,200023,0,2,server,200023,1,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep24-seed200024-v1,A-kem768-gilbert-prr0p85-L10-rep24-seed200024,A-kem768-gilbert-prr0p85-L10-rep24-seed200024,B1,A_B1_VS_B2,2026-08-18T13:12:13+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200024,24,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep24-seed200024-v1/cooja.log,ea958071f4dbfaa7d32db2df13a5e0a589c03a5c01cb67e42cf410a495454980,12221,129,126,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,612,0,,client_only_available,,,,,,13,,,client_only_available,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,612,612,612,612,1,1,13,12,1266,1165,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200024,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,612,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200024,0,1,client,1,200024,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200024,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem768-gilbert-prr0p85-L10-rep24-seed200024-v2,A-kem768-gilbert-prr0p85-L10-rep24-seed200024,A-kem768-gilbert-prr0p85-L10-rep24-seed200024,B2,A_B1_VS_B2,2026-08-18T13:12:15+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200024,24,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep24-seed200024-v2/cooja.log,40466d9f8f3d6871a4e93e6469677e8b4a2b82550272c509731938574925e893,16853,168,165,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,653,0,0,both_motes,0,0,0,0,2,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,0,1,653,653,654,654,1,1,13,12,1280,1178,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,306,1,1,12,13,1178,1280,0,1,1,0,0,1,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200024,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,653,1,1,0,1,1,0,0,0,0,768,1,1,1,client,200024,0,2,client,1,200024,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200024,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,306,0,1,1,0,1,1,0,0,0,0,768,0,0,0,0,1,1,1,1,1,server,200024,0,2,server,200024,1,2,B2_RFRAG_FINAL_ACK
A-kem768-gilbert-prr0p85-L10-rep25-seed200025-v1,A-kem768-gilbert-prr0p85-L10-rep25-seed200025,A-kem768-gilbert-prr0p85-L10-rep25-seed200025,B1,A_B1_VS_B2,2026-08-18T13:12:17+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,1,B1_RFC4944_NO_RECOVERY,768,200025,25,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep25-seed200025-v1/cooja.log,159ee43863929be9a95ad246be49121d3c08eaec4c91ff4302a6d1733361cc69,19077,196,196,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,13,12,25,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,1,0,0,0,120013,120013,1,0,13,0,1266,0,0,0,0,0,0,0,0,rfc4944_final_fragment_mac_failed,1,0,0,1,368,1,1,12,13,1165,1266,0,0,0,0,0,0,0,0,190000,none,none,0,768,MLKEM768,0,0,client,60000,200025,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200025,0,1,client,0,200025,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,768,MLKEM768,0,server,200025,1,B1_RFC4944_NO_RECOVERY,none,none,768,MLKEM768,368,0,0,0,0,0,0,0,0,0,0,768,0,0,1,0,0,0,0,0,0,server,200025,0,1,server,200025,0,1,B1_RFC4944_NO_RECOVERY
A-kem768-gilbert-prr0p85-L10-rep25-seed200025-v2,A-kem768-gilbert-prr0p85-L10-rep25-seed200025,A-kem768-gilbert-prr0p85-L10-rep25-seed200025,B2,A_B1_VS_B2,2026-08-18T13:12:19+00:00,COOJA_SIMULATION,gilbert,0.85,10.0,0.0176470588,0.1,none,0,none,0,2,1,0,12,96,2,B2_RFRAG_FINAL_ACK,768,200025,25,240,0,0,runs/A-kem768-gilbert-prr0p85-L10-rep25-seed200025-v2/cooja.log,f7613f06a5d22a3bc0c3bb02748b22d7aedb4a799d56ab3ed345cedf83aff1a2,23155,239,239,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,6,8,0,0,4,16,15,31,both_motes,0,0,0,none,valid,1184,1088,13,12,1,0,1,0,0,0,120000,120000,1,0,16,0,1448,0,3,0,0,4,0,0,0,ct_transport_completion_timeout,1,0,0,1,381,1,1,15,16,1346,1448,3,4,0,4,0,0,0,0,190000,none,none,0,768,MLKEM768,0,1,client,60000,200025,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,0,0,0,0,0,0,0,0,0,0,768,0,0,0,client,200025,0,2,client,0,200025,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,768,MLKEM768,1,server,200025,2,B2_RFRAG_FINAL_ACK,none,none,768,MLKEM768,381,0,0,1,0,1,1,10342,1,0,0,768,0,0,0,0,4,0,0,4,0,server,200025,0,2,server,200025,0,2,B2_RFRAG_FINAL_ACK
